date,exchange_rate,inflation,google_trends,disruption_score,arrivals_lag1,arrivals_lag2,arrivals_lag3,arrivals_lag12,exchange_rate_lag1,exchange_rate_lag2,inflation_lag1,inflation_lag2,trends_lag1,trends_lag2,disruption_lag1,month_sin,month_cos,is_peak_season,quarter,arrivals,split
2024-01-01,0.7666314677930307,0.04419889502762431,0.6574074074074073,0.2,0.8308758181293919,0.5983986981028483,0.4313284801851728,0.4050456414489926,0.7909186906019009,0.7977824709609295,0.03867403314917127,0.03729281767955801,0.5740740740740741,0.5185185185185185,0.2,0.75,0.9330127018922194,1.0,0.0,208253,test
2024-02-01,0.7381203801478354,0.026243093922651933,0.5648148148148148,0.2,0.8225849136347657,0.8308758181293919,0.5983986981028483,0.4251665883263749,0.7666314677930307,0.7909186906019009,0.04419889502762431,0.03867403314917127,0.6574074074074073,0.5740740740740741,0.2,0.9330127018922193,0.75,1.0,0.0,218350,test
2024-03-01,0.6700105596620908,0.0027624309392265192,0.537037037037037,0.2,0.8624673636977671,0.8225849136347657,0.8308758181293919,0.4956965505255383,0.7381203801478354,0.7666314677930307,0.026243093922651933,0.04419889502762431,0.5648148148148148,0.6574074074074073,0.2,1.0,0.5,1.0,0.0,209181,test
2024-04-01,0.6568109820485745,0.0027624309392265192,0.5925925925925926,0.2,0.8262504493046148,0.8624673636977671,0.8225849136347657,0.41670978674324266,0.6700105596620908,0.7381203801478354,0.0027624309392265192,0.026243093922651933,0.537037037037037,0.5648148148148148,0.2,0.9330127018922194,0.2500000000000001,0.0,0.3333333333333333,148867,test
2024-05-01,0.6631467793030627,-0.0055248618784530384,0.5648148148148148,0.2,0.5880143303485025,0.8262504493046148,0.8624673636977671,0.3290647749132003,0.6568109820485745,0.6700105596620908,0.0027624309392265192,0.0027624309392265192,0.5925925925925926,0.537037037037037,0.2,0.75,0.06698729810778065,0.0,0.3333333333333333,112128,test
2024-06-01,0.6678986272439283,-0.011049723756906077,0.5277777777777777,0.2,0.4428978271431337,0.5880143303485025,0.8262504493046148,0.3965256409750009,0.6631467793030627,0.6568109820485745,-0.0055248618784530384,0.0027624309392265192,0.5648148148148148,0.5925925925925926,0.2,0.5000000000000001,0.0,0.0,0.3333333333333333,113470,test
2024-07-01,0.6710665258711724,0.0013812154696132596,0.5555555555555555,0.2,0.4481986341139713,0.4428978271431337,0.5880143303485025,0.5649941343529421,0.6678986272439283,0.6631467793030627,-0.011049723756906077,-0.0055248618784530384,0.5277777777777777,0.5648148148148148,0.2,0.2500000000000001,0.06698729810778059,0.0,0.6666666666666667,187810,test
2024-08-01,0.6684266103484692,-0.011049723756906077,0.5833333333333333,0.1,0.7418364807697625,0.4481986341139713,0.4428978271431337,0.5387902942303363,0.6710665258711724,0.6678986272439283,0.0013812154696132596,-0.011049723756906077,0.5555555555555555,0.5277777777777777,0.2,0.06698729810778081,0.24999999999999978,0.0,0.6666666666666667,164609,test
2024-09-01,0.6747624076029569,-0.024861878453038673,0.5555555555555555,0.1,0.650194139092859,0.7418364807697625,0.4481986341139713,0.4421473403141775,0.6684266103484692,0.6710665258711724,-0.011049723756906077,0.0013812154696132596,0.5833333333333333,0.5555555555555555,0.1,0.0,0.4999999999999999,0.0,0.6666666666666667,122140,test
2024-10-01,0.6805702217529038,0.011049723756906077,0.5092592592592592,0.1,0.48244453309844415,0.650194139092859,0.7418364807697625,0.4313284801851728,0.6747624076029569,0.6684266103484692,-0.024861878453038673,-0.011049723756906077,0.5555555555555555,0.5833333333333333,0.1,0.0669872981077807,0.75,0.0,1.0,135907,test
